School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Chaffee,5.56,5.98,11.54,1,1,1
Harrisburg,3.43,5.59,9.02,5,3,2
Marceline,3.07,5.9,8.97,8,2,3
Fatima,3.37,5.15,8.52,6,5,4
Highland,4.07,3.8,7.86,3,12,5
Linn,2.95,4.63,7.58,9,7,6
Lathrop,4.89,2.02,6.9,2,19,7
Elsberry,2.49,4.3,6.79,11,10,8
South Harrison,3.27,3.48,6.75,7,15,9
Mid-Buchanan,2.89,3.49,6.37,10,14,10
Montgomery County,0.96,5.28,6.23,20,4,11
Salisbury,2.15,3.91,6.06,14,11,12
West Platte,1.21,4.35,5.56,19,9,13
North Callaway,0.26,4.75,5.01,23,6,14
Valley Park,3.53,1.29,4.83,4,22,15
Kelly,-0.02,3.77,3.75,24,13,16
Fayette,-1.15,4.47,3.32,31,8,17
Iberia,0.9,2.19,3.09,21,17,18
Lafayette County,-0.62,3.18,2.56,28,16,19
Monroe City,2.21,0.31,2.52,13,25,20
Lawson,2.48,0.01,2.49,12,28,21
Brookfield,0.56,1.82,2.38,22,20,22
North Platte,1.64,0.35,2.0,16,24,23
Mark Twain,-0.24,0.94,0.7,25,23,24
Twin Rivers,1.27,-0.88,0.39,18,32,25
Palmyra,-0.27,0.06,-0.21,26,27,26
Trenton,-1.97,1.35,-0.62,37,21,27
Lone Jack,-1.08,0.28,-0.8,29,26,28
Putnam County,-3.23,2.11,-1.12,41,18,29
Dixon,1.44,-2.76,-1.32,17,38,30
Penney,-1.15,-0.23,-1.38,30,30,31
Clark County,-1.8,-0.55,-2.36,36,31,32
New Bloomfield,-1.64,-1.13,-2.78,34,33,33
Hartville,-1.24,-1.66,-2.9,32,37,34
Carrollton,1.88,-4.81,-2.92,15,41,35
Jefferson (Festus),-1.56,-1.55,-3.11,33,36,36
Slater with Malta Bend,-3.29,-0.05,-3.34,42,29,37
Neelyville,-2.99,-1.25,-4.24,39,34,38
South Callaway,-3.06,-1.42,-4.48,40,35,39
Lexington,-0.55,-5.86,-6.41,27,43,40
East Carter,-3.77,-3.47,-7.24,43,39,41
St. Pius X (Festus),-2.63,-5.88,-8.52,38,44,42
Hancock,-4.92,-3.92,-8.84,46,40,43
Louisiana,-1.75,-7.14,-8.89,35,47,44
South Shelby,-4.41,-5.86,-10.27,45,42,45
East Buchanan,-3.89,-7.14,-11.02,44,46,46
Sherwood,-5.5,-6.57,-12.07,47,45,47
Plattsburg,-9.61,-13.15,-22.75,48,49,48
Metro,-11.16,-13.12,-24.27,49,48,49
