School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Chillicothe,3.55,8.87,12.41,4,1,1
Centralia,3.93,7.8,11.73,3,2,2
Southern Boone,4.29,5.73,10.03,2,6,3
Savannah,5.78,3.67,9.45,1,11,4
Oak Grove,2.63,6.76,9.4,10,3,5
Pleasant Hill,3.17,6.16,9.32,8,5,6
Winfield,2.12,6.59,8.71,12,4,7
Doniphan,3.17,5.26,8.44,7,7,8
Mexico,3.3,3.71,7.01,5,10,9
Blair Oaks,1.59,4.08,5.67,16,9,10
Notre Dame (Cape Girardeau),3.08,2.3,5.38,9,21,11
Eldon,0.2,5.12,5.31,30,8,12
Bolivar,3.22,1.91,5.13,6,23,13
Sullivan,2.58,2.44,5.01,11,19,14
Cameron,2.05,2.87,4.92,14,14,15
Kirksville,1.52,3.03,4.55,17,13,16
Excelsior Springs,1.68,2.75,4.43,15,16,17
Richmond,0.7,3.41,4.11,23,12,18
North County,1.13,2.82,3.96,20,15,19
Osage,1.33,2.57,3.9,19,17,20
Hallsville with Christian Fellowship Sr.,0.44,2.5,2.94,26,18,21
Macon,0.52,2.04,2.55,25,22,22
Odessa,2.11,0.32,2.42,13,31,23
Moberly,0.71,1.18,1.89,22,26,24
Wright City,0.52,1.2,1.72,24,24,25
Holden,0.24,1.19,1.43,29,25,26
Cassville,-1.25,2.4,1.14,36,20,27
Saxony Lutheran with St. Vincent,-0.06,0.45,0.38,31,29,28
Bowling Green,1.42,-1.33,0.09,18,37,29
Boonville,-0.41,0.41,0.0,33,30,30
Owensville,0.79,-0.86,-0.07,21,35,31
St. Michael the Archangel,0.4,-1.29,-0.89,27,36,32
Summit Christian Academy,-0.9,-0.08,-0.98,34,33,33
Aurora,-1.69,0.69,-1.0,41,27,34
Fredericktown,-1.67,0.59,-1.08,40,28,35
Seneca,-1.96,0.19,-1.78,42,32,36
St. Pius X (Kansas City),-2.1,-0.24,-2.35,44,34,37
California,-1.49,-1.44,-2.93,38,38,38
Harrisonville,-1.61,-2.33,-3.94,39,40,39
Lutheran South,-1.41,-2.84,-4.25,37,43,40
Perryville,-1.99,-3.04,-5.03,43,44,41
DeSoto,-3.23,-2.01,-5.23,47,39,42
Lutheran St. Charles with Veritas Christian Academy,-0.24,-5.32,-5.56,32,46,43
Orchard Farm,-3.16,-2.5,-5.66,46,41,44
Monett,-3.42,-2.58,-6.01,48,42,45
Fulton,-1.02,-6.49,-7.5,35,50,46
Notre Dame de Sion,-3.95,-3.86,-7.81,50,45,47
Hermann with New Haven,0.31,-8.47,-8.16,28,52,48
Clinton,-2.76,-6.31,-9.06,45,49,49
St. Clair,-4.01,-5.37,-9.38,51,47,50
St. James,-4.93,-5.54,-10.47,53,48,51
Knob Noster,-3.83,-7.2,-11.03,49,51,52
Notre Dame (St. Louis),-4.48,-11.92,-16.41,52,56,53
Bayless,-4.94,-11.7,-16.65,54,55,54
Herculaneum with Crystal City,-6.76,-11.0,-17.76,56,54,55
Maryville,-7.51,-10.38,-17.89,58,53,56
Nevada,-7.38,-12.28,-19.66,57,57,57
Cuba,-6.26,-16.63,-22.89,55,59,58
STEAM Academy,-12.13,-13.64,-25.77,59,58,59
